,path,items,AGM
4044,GZIP_y2016_s5000/CIK__771856___serial__899331__date__2016-07-22.txt.gz,True,False
4045,GZIP_y2016_s5000/CIK__771999___serial__861481__date__2016-01-12.txt.gz,True,False
4046,GZIP_y2016_s5000/CIK__77281_0__serial__861494__date__2016-02-29.txt.gz,True,False
4047,GZIP_y2016_s5000/CIK__77281_0__serial__899345__date__2016-07-06.txt.gz,False,False
4048,GZIP_y2016_s5000/CIK__77360_0__serial__881570__date__2016-05-10.txt.gz,False,False
4049,GZIP_y2016_s5000/CIK__773840___serial__861510__date__2016-03-01.txt.gz,False,False
4050,GZIP_y2016_s5000/CIK__773840___serial__916377__date__2016-10-21.txt.gz,False,False
4051,GZIP_y2016_s5000/CIK__77476_0__serial__899372__date__2016-09-06.txt.gz,False,False
4052,GZIP_y2016_s5000/CIK__776901___serial__881606__date__2016-06-16.txt.gz,False,False
4053,GZIP_y2016_s5000/CIK__776901___serial__916401__date__2016-11-17.txt.gz,False,False
4054,GZIP_y2016_s5000/CIK__777491___serial__881612__date__2016-06-06.txt.gz,False,False
4055,GZIP_y2016_s5000/CIK__777491___serial__916406__date__2016-11-17.txt.gz,True,False
4056,GZIP_y2016_s5000/CIK__778164___serial__916412__date__2016-11-02.txt.gz,False,False
4057,GZIP_y2016_s5000/CIK__77877_0__serial__899403__date__2016-09-13.txt.gz,False,False
4058,GZIP_y2016_s5000/CIK__779152___serial__881632__date__2016-04-19.txt.gz,False,False
4059,GZIP_y2016_s5000/CIK__779544___serial__899415__date__2016-07-07.txt.gz,False,False
4060,GZIP_y2016_s5000/CIK__78003_0__serial__861564__date__2016-03-09.txt.gz,False,True
4061,GZIP_y2016_s5000/CIK__78003_0__serial__881638__date__2016-05-02.txt.gz,False,True
4062,GZIP_y2016_s5000/CIK__780571___serial__899421__date__2016-07-15.txt.gz,False,False
4063,GZIP_y2016_s5000/CIK__780571___serial__899423__date__2016-09-01.txt.gz,False,False
4064,GZIP_y2016_s5000/CIK__780571___serial__899424__date__2016-09-15.txt.gz,True,True
4065,GZIP_y2016_s5000/CIK__78100_0__serial__916435__date__2016-10-26.txt.gz,False,False
4066,GZIP_y2016_s5000/CIK__78128_0__serial__861570__date__2016-02-24.txt.gz,False,False
4067,GZIP_y2016_s5000/CIK__78128_0__serial__861571__date__2016-03-14.txt.gz,False,False
4068,GZIP_y2016_s5000/CIK__78239_0__serial__916438__date__2016-11-30.txt.gz,False,False
4069,GZIP_y2016_s5000/CIK__783005___serial__899436__date__2016-08-26.txt.gz,False,False
4070,GZIP_y2016_s5000/CIK__783005___serial__899438__date__2016-09-30.txt.gz,False,False
4071,GZIP_y2016_s5000/CIK__78311_0__serial__861579__date__2016-03-16.txt.gz,False,False
4072,GZIP_y2016_s5000/CIK__78311_0__serial__916444__date__2016-10-11.txt.gz,False,False
4073,GZIP_y2016_s5000/CIK__783324___serial__899443__date__2016-08-03.txt.gz,False,False
4074,GZIP_y2016_s5000/CIK__784011___serial__899456__date__2016-09-06.txt.gz,True,False
4075,GZIP_y2016_s5000/CIK__78460_0__serial__881685__date__2016-06-13.txt.gz,False,False
4076,GZIP_y2016_s5000/CIK__78460_0__serial__881686__date__2016-06-23.txt.gz,False,False
4077,GZIP_y2016_s5000/CIK__784681___serial__861608__date__2016-02-12.txt.gz,False,False
4078,GZIP_y2016_s5000/CIK__784681___serial__881687__date__2016-05-05.txt.gz,False,False
4079,GZIP_y2016_s5000/CIK__785161___serial__861613__date__2016-01-11.txt.gz,False,False
4080,GZIP_y2016_s5000/CIK__785161___serial__916471__date__2016-12-12.txt.gz,True,False
4081,GZIP_y2016_s5000/CIK__785557___serial__881696__date__2016-05-16.txt.gz,False,False
4082,GZIP_y2016_s5000/CIK__785786___serial__899470__date__2016-08-19.txt.gz,True,True
4083,GZIP_y2016_s5000/CIK__785787___serial__899474__date__2016-09-14.txt.gz,False,False
4084,GZIP_y2016_s5000/CIK__786110___serial__881708__date__2016-05-24.txt.gz,False,False
4085,GZIP_y2016_s5000/CIK__786110___serial__881710__date__2016-06-28.txt.gz,False,False
4086,GZIP_y2016_s5000/CIK__786947___serial__881717__date__2016-05-02.txt.gz,False,False
4087,GZIP_y2016_s5000/CIK__78814_0__serial__881723__date__2016-05-03.txt.gz,False,False
4088,GZIP_y2016_s5000/CIK__788329___serial__916498__date__2016-11-01.txt.gz,True,False
4089,GZIP_y2016_s5000/CIK__788611___serial__881728__date__2016-05-03.txt.gz,True,False
4090,GZIP_y2016_s5000/CIK__788784___serial__881736__date__2016-06-08.txt.gz,False,False
4091,GZIP_y2016_s5000/CIK__788784___serial__899502__date__2016-09-26.txt.gz,False,False
4092,GZIP_y2016_s5000/CIK__78890_0__serial__881740__date__2016-05-03.txt.gz,False,False
4093,GZIP_y2016_s5000/CIK__788920___serial__861662__date__2016-01-08.txt.gz,False,False
4094,GZIP_y2016_s5000/CIK__788920___serial__916513__date__2016-10-18.txt.gz,False,False
4095,GZIP_y2016_s5000/CIK__789019___serial__899514__date__2016-07-19.txt.gz,False,False
4096,GZIP_y2016_s5000/CIK__789132___serial__899517__date__2016-07-21.txt.gz,False,False
4097,GZIP_y2016_s5000/CIK__789132___serial__899520__date__2016-08-11.txt.gz,False,False
4098,GZIP_y2016_s5000/CIK__789460___serial__899522__date__2016-07-13.txt.gz,False,False
4099,GZIP_y2016_s5000/CIK__789570___serial__861679__date__2016-02-01.txt.gz,False,False
4100,GZIP_y2016_s5000/CIK__789570___serial__881768__date__2016-04-18.txt.gz,False,False
4101,GZIP_y2016_s5000/CIK__790359___serial__881783__date__2016-04-27.txt.gz,False,False
4102,GZIP_y2016_s5000/CIK__790359___serial__881785__date__2016-05-05.txt.gz,False,True
4103,GZIP_y2016_s5000/CIK__790526___serial__881789__date__2016-06-07.txt.gz,False,False
4104,GZIP_y2016_s5000/CIK__791907___serial__881802__date__2016-06-28.txt.gz,False,False
4105,GZIP_y2016_s5000/CIK__791908___serial__916556__date__2016-10-18.txt.gz,False,False
4106,GZIP_y2016_s5000/CIK__791908___serial__916558__date__2016-11-14.txt.gz,False,False
4107,GZIP_y2016_s5000/CIK__791915___serial__861711__date__2016-01-11.txt.gz,False,False
4108,GZIP_y2016_s5000/CIK__791915___serial__861713__date__2016-01-28.txt.gz,False,False
4109,GZIP_y2016_s5000/CIK__791915___serial__881810__date__2016-06-22.txt.gz,False,False
4110,GZIP_y2016_s5000/CIK__791963___serial__861715__date__2016-01-29.txt.gz,False,False
4111,GZIP_y2016_s5000/CIK__791963___serial__861716__date__2016-03-22.txt.gz,False,False
4112,GZIP_y2016_s5000/CIK__79282_0__serial__881821__date__2016-05-05.txt.gz,True,True
4113,GZIP_y2016_s5000/CIK__79282_0__serial__899574__date__2016-07-08.txt.gz,True,False
4114,GZIP_y2016_s5000/CIK__79282_0__serial__916566__date__2016-10-12.txt.gz,False,True
4115,GZIP_y2016_s5000/CIK__792966___serial__881826__date__2016-04-20.txt.gz,False,False
4116,GZIP_y2016_s5000/CIK__792987___serial__861731__date__2016-03-30.txt.gz,False,False
4117,GZIP_y2016_s5000/CIK__793306___serial__916578__date__2016-12-08.txt.gz,False,False
4118,GZIP_y2016_s5000/CIK__793547___serial__861738__date__2016-02-11.txt.gz,False,False
4119,GZIP_y2016_s5000/CIK__793733___serial__881845__date__2016-05-05.txt.gz,False,True
4120,GZIP_y2016_s5000/CIK__793733___serial__899591__date__2016-09-07.txt.gz,False,False
4121,GZIP_y2016_s5000/CIK__794170___serial__899599__date__2016-09-20.txt.gz,False,False
4122,GZIP_y2016_s5000/CIK__794323___serial__899602__date__2016-09-16.txt.gz,False,False
4123,GZIP_y2016_s5000/CIK__795266___serial__861761__date__2016-01-07.txt.gz,False,False
4124,GZIP_y2016_s5000/CIK__795266___serial__881865__date__2016-05-13.txt.gz,False,False
4125,GZIP_y2016_s5000/CIK__795403___serial__916608__date__2016-12-12.txt.gz,True,False
4126,GZIP_y2016_s5000/CIK__795403___serial__916609__date__2016-12-22.txt.gz,False,False
4127,GZIP_y2016_s5000/CIK__796343___serial__861770__date__2016-03-17.txt.gz,False,False
4128,GZIP_y2016_s5000/CIK__796505___serial__899614__date__2016-07-14.txt.gz,True,True
4129,GZIP_y2016_s5000/CIK__796505___serial__899615__date__2016-07-28.txt.gz,False,False
4130,GZIP_y2016_s5000/CIK__796534___serial__899617__date__2016-07-28.txt.gz,False,False
4131,GZIP_y2016_s5000/CIK__797468___serial__861786__date__2016-02-04.txt.gz,False,False
4132,GZIP_y2016_s5000/CIK__797542___serial__899628__date__2016-09-08.txt.gz,True,False
4133,GZIP_y2016_s5000/CIK__798081___serial__899634__date__2016-09-14.txt.gz,False,False
4134,GZIP_y2016_s5000/CIK__798354___serial__881901__date__2016-05-19.txt.gz,False,True
4135,GZIP_y2016_s5000/CIK__798359___serial__881904__date__2016-05-12.txt.gz,False,False
4136,GZIP_y2016_s5000/CIK__798528___serial__881914__date__2016-06-10.txt.gz,False,False
4137,GZIP_y2016_s5000/CIK__798528___serial__916639__date__2016-11-25.txt.gz,False,False
4138,GZIP_y2016_s5000/CIK__79879_0__serial__881920__date__2016-04-21.txt.gz,False,False
4139,GZIP_y2016_s5000/CIK__79879_0__serial__916643__date__2016-10-20.txt.gz,False,False
4140,GZIP_y2016_s5000/CIK__798941___serial__881926__date__2016-04-27.txt.gz,False,False
4141,GZIP_y2016_s5000/CIK__798949___serial__899653__date__2016-08-04.txt.gz,False,False
4142,GZIP_y2016_s5000/CIK__799088___serial__861812__date__2016-03-29.txt.gz,False,False
4143,GZIP_y2016_s5000/CIK__799088___serial__881937__date__2016-06-15.txt.gz,False,False
4144,GZIP_y2016_s5000/CIK__799165___serial__916658__date__2016-10-06.txt.gz,False,False
4145,GZIP_y2016_s5000/CIK__799167___serial__916661__date__2016-10-20.txt.gz,False,False
4146,GZIP_y2016_s5000/CIK__799729___serial__916688__date__2016-12-23.txt.gz,False,False
4147,GZIP_y2016_s5000/CIK__799850___serial__916689__date__2016-11-18.txt.gz,False,False
4148,GZIP_y2016_s5000/CIK__800240___serial__881969__date__2016-05-11.txt.gz,False,False
4149,GZIP_y2016_s5000/CIK__800240___serial__899681__date__2016-08-03.txt.gz,False,False
4150,GZIP_y2016_s5000/CIK__80035_0__serial__899686__date__2016-08-23.txt.gz,True,True
4151,GZIP_y2016_s5000/CIK__801337___serial__881982__date__2016-04-29.txt.gz,False,True
4152,GZIP_y2016_s5000/CIK__801898___serial__881989__date__2016-06-29.txt.gz,False,False
4153,GZIP_y2016_s5000/CIK__802257___serial__881993__date__2016-06-14.txt.gz,True,False
4154,GZIP_y2016_s5000/CIK__802481___serial__881996__date__2016-05-02.txt.gz,False,False
4155,GZIP_y2016_s5000/CIK__802481___serial__899700__date__2016-07-28.txt.gz,False,False
4156,GZIP_y2016_s5000/CIK__802681___serial__899704__date__2016-07-22.txt.gz,False,False
4157,GZIP_y2016_s5000/CIK__802967___serial__881999__date__2016-04-29.txt.gz,False,False
4158,GZIP_y2016_s5000/CIK__802967___serial__899707__date__2016-09-26.txt.gz,False,False
4159,GZIP_y2016_s5000/CIK__803164___serial__882003__date__2016-05-23.txt.gz,False,True
4160,GZIP_y2016_s5000/CIK__803578___serial__861872__date__2016-03-30.txt.gz,False,False
4161,GZIP_y2016_s5000/CIK__803647___serial__916727__date__2016-11-01.txt.gz,False,False
4162,GZIP_y2016_s5000/CIK__80420_0__serial__899716__date__2016-08-03.txt.gz,False,False
4163,GZIP_y2016_s5000/CIK__80424_0__serial__882020__date__2016-04-12.txt.gz,False,True
4164,GZIP_y2016_s5000/CIK__804269___serial__899726__date__2016-07-21.txt.gz,False,False
4165,GZIP_y2016_s5000/CIK__804328___serial__916750__date__2016-10-11.txt.gz,True,False
4166,GZIP_y2016_s5000/CIK__804328___serial__916751__date__2016-10-27.txt.gz,False,False
4167,GZIP_y2016_s5000/CIK__804328___serial__916752__date__2016-11-02.txt.gz,False,False
4168,GZIP_y2016_s5000/CIK__804753___serial__861899__date__2016-02-29.txt.gz,False,False
4169,GZIP_y2016_s5000/CIK__805022___serial__899731__date__2016-08-05.txt.gz,False,False
4170,GZIP_y2016_s5000/CIK__805022___serial__916761__date__2016-11-16.txt.gz,False,False
4171,GZIP_y2016_s5000/CIK__805676___serial__861919__date__2016-01-25.txt.gz,False,False
4172,GZIP_y2016_s5000/CIK__805676___serial__882054__date__2016-04-25.txt.gz,False,True
4173,GZIP_y2016_s5000/CIK__805676___serial__882056__date__2016-05-23.txt.gz,False,False
4174,GZIP_y2016_s5000/CIK__806279___serial__882064__date__2016-04-21.txt.gz,False,False
4175,GZIP_y2016_s5000/CIK__806279___serial__916779__date__2016-10-13.txt.gz,False,True
4176,GZIP_y2016_s5000/CIK__8063_00__serial__861937__date__2016-02-25.txt.gz,False,False
4177,GZIP_y2016_s5000/CIK__8063_00__serial__916783__date__2016-10-11.txt.gz,True,False
4178,GZIP_y2016_s5000/CIK__806517___serial__861940__date__2016-02-10.txt.gz,False,False
4179,GZIP_y2016_s5000/CIK__807863___serial__861952__date__2016-03-10.txt.gz,False,False
4180,GZIP_y2016_s5000/CIK__807882___serial__916798__date__2016-11-29.txt.gz,False,False
4181,GZIP_y2016_s5000/CIK__808047___serial__882094__date__2016-05-06.txt.gz,False,False
4182,GZIP_y2016_s5000/CIK__808326___serial__899782__date__2016-08-04.txt.gz,False,False
4183,GZIP_y2016_s5000/CIK__808326___serial__916801__date__2016-12-16.txt.gz,True,False
4184,GZIP_y2016_s5000/CIK__808362___serial__916806__date__2016-11-29.txt.gz,False,False
4185,GZIP_y2016_s5000/CIK__808450___serial__861965__date__2016-02-29.txt.gz,False,False
4186,GZIP_y2016_s5000/CIK__808461___serial__882112__date__2016-06-30.txt.gz,False,True
4187,GZIP_y2016_s5000/CIK__809248___serial__882114__date__2016-06-13.txt.gz,True,False
4188,GZIP_y2016_s5000/CIK__809248___serial__899797__date__2016-08-09.txt.gz,False,False
4189,GZIP_y2016_s5000/CIK__81023_0__serial__882122__date__2016-04-29.txt.gz,False,False
4190,GZIP_y2016_s5000/CIK__81023_0__serial__899806__date__2016-09-27.txt.gz,False,False
4191,GZIP_y2016_s5000/CIK__81033_0__serial__861988__date__2016-03-18.txt.gz,False,False
4192,GZIP_y2016_s5000/CIK__81033_0__serial__882128__date__2016-06-08.txt.gz,False,False
4193,GZIP_y2016_s5000/CIK__81033_0__serial__899810__date__2016-08-02.txt.gz,False,False
4194,GZIP_y2016_s5000/CIK__810509___serial__916828__date__2016-11-03.txt.gz,False,False
4195,GZIP_y2016_s5000/CIK__81061_0__serial__882142__date__2016-04-12.txt.gz,False,False
4196,GZIP_y2016_s5000/CIK__81061_0__serial__882143__date__2016-05-02.txt.gz,False,False
4197,GZIP_y2016_s5000/CIK__81061_0__serial__916830__date__2016-10-03.txt.gz,False,False
4198,GZIP_y2016_s5000/CIK__810958___serial__882146__date__2016-04-13.txt.gz,False,False
4199,GZIP_y2016_s5000/CIK__810958___serial__899826__date__2016-08-09.txt.gz,False,False
4200,GZIP_y2016_s5000/CIK__811156___serial__882154__date__2016-06-01.txt.gz,False,False
4201,GZIP_y2016_s5000/CIK__811212___serial__899833__date__2016-08-01.txt.gz,False,False
4202,GZIP_y2016_s5000/CIK__811240___serial__862016__date__2016-03-09.txt.gz,False,False
4203,GZIP_y2016_s5000/CIK__811589___serial__899847__date__2016-07-18.txt.gz,False,True
4204,GZIP_y2016_s5000/CIK__811596___serial__916856__date__2016-10-19.txt.gz,False,False
4205,GZIP_y2016_s5000/CIK__811641___serial__862033__date__2016-03-31.txt.gz,False,False
4206,GZIP_y2016_s5000/CIK__811641___serial__916857__date__2016-10-11.txt.gz,False,False
4207,GZIP_y2016_s5000/CIK__811808___serial__882183__date__2016-05-23.txt.gz,False,True
4208,GZIP_y2016_s5000/CIK__812011___serial__916874__date__2016-12-12.txt.gz,False,False
4209,GZIP_y2016_s5000/CIK__812128___serial__862051__date__2016-02-17.txt.gz,False,False
4210,GZIP_y2016_s5000/CIK__812348___serial__882203__date__2016-04-15.txt.gz,False,False
4211,GZIP_y2016_s5000/CIK__812906___serial__862067__date__2016-02-17.txt.gz,False,False
4212,GZIP_y2016_s5000/CIK__81318_0__serial__862069__date__2016-02-12.txt.gz,False,True
4213,GZIP_y2016_s5000/CIK__81318_0__serial__882215__date__2016-05-23.txt.gz,False,True
4214,GZIP_y2016_s5000/CIK__813389___serial__899891__date__2016-07-14.txt.gz,False,False
4215,GZIP_y2016_s5000/CIK__81362_0__serial__882222__date__2016-05-06.txt.gz,False,True
4216,GZIP_y2016_s5000/CIK__81362_0__serial__916907__date__2016-10-26.txt.gz,False,False
4217,GZIP_y2016_s5000/CIK__813672___serial__916908__date__2016-10-24.txt.gz,False,False
4218,GZIP_y2016_s5000/CIK__813762___serial__882228__date__2016-04-15.txt.gz,False,False
4219,GZIP_y2016_s5000/CIK__813828___serial__916912__date__2016-10-07.txt.gz,True,False
4220,GZIP_y2016_s5000/CIK__813828___serial__916914__date__2016-10-18.txt.gz,False,False
4221,GZIP_y2016_s5000/CIK__813920___serial__882237__date__2016-05-06.txt.gz,False,False
4222,GZIP_y2016_s5000/CIK__813920___serial__916916__date__2016-11-08.txt.gz,False,False
4223,GZIP_y2016_s5000/CIK__814453___serial__862100__date__2016-01-29.txt.gz,False,False
4224,GZIP_y2016_s5000/CIK__814585___serial__862114__date__2016-03-22.txt.gz,False,False
4225,GZIP_y2016_s5000/CIK__814585___serial__916925__date__2016-11-28.txt.gz,False,False
4226,GZIP_y2016_s5000/CIK__814676___serial__862117__date__2016-03-07.txt.gz,False,False
4227,GZIP_y2016_s5000/CIK__814926___serial__882260__date__2016-05-19.txt.gz,False,False
4228,GZIP_y2016_s5000/CIK__814926___serial__916931__date__2016-11-01.txt.gz,False,False
4229,GZIP_y2016_s5000/CIK__815094___serial__862126__date__2016-01-11.txt.gz,False,False
4230,GZIP_y2016_s5000/CIK__815097___serial__862131__date__2016-03-30.txt.gz,False,False
4231,GZIP_y2016_s5000/CIK__816956___serial__862150__date__2016-01-27.txt.gz,False,False
4232,GZIP_y2016_s5000/CIK__817135___serial__882287__date__2016-05-05.txt.gz,False,False
4233,GZIP_y2016_s5000/CIK__817366___serial__862159__date__2016-02-29.txt.gz,False,False
4234,GZIP_y2016_s5000/CIK__817473___serial__862161__date__2016-01-15.txt.gz,False,False
4235,GZIP_y2016_s5000/CIK__817720___serial__916955__date__2016-10-27.txt.gz,False,False
4236,GZIP_y2016_s5000/CIK__818033___serial__862177__date__2016-02-19.txt.gz,False,False
4237,GZIP_y2016_s5000/CIK__819220___serial__899974__date__2016-08-18.txt.gz,False,False
4238,GZIP_y2016_s5000/CIK__819220___serial__916982__date__2016-11-09.txt.gz,False,False
4239,GZIP_y2016_s5000/CIK__81955_0__serial__916985__date__2016-12-14.txt.gz,False,False
4240,GZIP_y2016_s5000/CIK__819926___serial__882338__date__2016-06-10.txt.gz,False,False
4241,GZIP_y2016_s5000/CIK__820313___serial__899993__date__2016-07-29.txt.gz,False,False
4242,GZIP_y2016_s5000/CIK__821130___serial__882381__date__2016-06-21.txt.gz,False,False
4243,GZIP_y2016_s5000/CIK__821483___serial__900022__date__2016-09-20.txt.gz,False,False
4244,GZIP_y2016_s5000/CIK__822411___serial__862252__date__2016-03-30.txt.gz,False,False
4245,GZIP_y2016_s5000/CIK__822411___serial__882405__date__2016-06-07.txt.gz,False,False
4246,GZIP_y2016_s5000/CIK__822416___serial__862253__date__2016-01-28.txt.gz,False,False
4247,GZIP_y2016_s5000/CIK__822662___serial__862257__date__2016-01-22.txt.gz,False,False
4248,GZIP_y2016_s5000/CIK__822662___serial__882414__date__2016-04-22.txt.gz,False,False
4249,GZIP_y2016_s5000/CIK__823094___serial__862267__date__2016-01-22.txt.gz,False,False
4250,GZIP_y2016_s5000/CIK__823094___serial__862268__date__2016-02-26.txt.gz,False,False
4251,GZIP_y2016_s5000/CIK__824142___serial__882428__date__2016-05-25.txt.gz,True,False
4252,GZIP_y2016_s5000/CIK__824410___serial__900062__date__2016-07-21.txt.gz,False,False
4253,GZIP_y2016_s5000/CIK__82473_0__serial__862287__date__2016-02-25.txt.gz,True,False
4254,GZIP_y2016_s5000/CIK__825313___serial__862291__date__2016-02-12.txt.gz,False,False
4255,GZIP_y2016_s5000/CIK__825313___serial__900067__date__2016-07-28.txt.gz,True,False
4256,GZIP_y2016_s5000/CIK__825324___serial__882443__date__2016-04-06.txt.gz,False,False
4257,GZIP_y2016_s5000/CIK__825410___serial__862299__date__2016-02-23.txt.gz,False,False
4258,GZIP_y2016_s5000/CIK__825788___serial__862309__date__2016-02-18.txt.gz,False,False
4259,GZIP_y2016_s5000/CIK__826675___serial__917093__date__2016-11-01.txt.gz,False,False
4260,GZIP_y2016_s5000/CIK__827187___serial__917108__date__2016-11-03.txt.gz,False,False
4261,GZIP_y2016_s5000/CIK__827809___serial__882472__date__2016-04-04.txt.gz,False,False
4262,GZIP_y2016_s5000/CIK__827809___serial__917109__date__2016-12-16.txt.gz,False,False
4263,GZIP_y2016_s5000/CIK__827871___serial__862340__date__2016-01-07.txt.gz,True,False
4264,GZIP_y2016_s5000/CIK__827871___serial__862341__date__2016-01-11.txt.gz,False,False
4265,GZIP_y2016_s5000/CIK__827871___serial__862346__date__2016-03-24.txt.gz,False,False
4266,GZIP_y2016_s5000/CIK__827876___serial__882489__date__2016-06-01.txt.gz,False,False
4267,GZIP_y2016_s5000/CIK__828146___serial__900114__date__2016-07-11.txt.gz,True,False
4268,GZIP_y2016_s5000/CIK__828944___serial__882501__date__2016-05-11.txt.gz,False,False
